Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Guinea-Bissau,GNB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,21.24550089,22.07785145,22.46223367,24.39390261,25.49179591,25.36168325,15.52652783,22.63908593,19.98736063,19.86267556,18.72690858,15.9189253,14.40885567,11.45596051,14.37126518,15.64060878,19.80334602,12.29419103,13.46628099,16.35737905,17.41795028,9.247322885,10.3872073,9.672518522,10.86607738,11.47709738,10.90534727,15.02759259,12.47865353,12.08467007,14.10938893,14.24840465,16.15661162,17.48574277,15.58787784,14.37857817,14.0024623,13.20012591,13.88156417,13.36106536,13.14174286,12.40179205,13.54244509,14.42470654,14.4150495,12.25397134,12.55358405,12.60017043,12.66526413,13.26296146,13.48016017,,
Equatorial Guinea,GNQ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.91490224,81.30169858,84.34919433,75.32473243,74.74456143,78.06487369,77.31150427,72.44925774,70.19094522,59.10058727,52.33025433,56.86222809,57.29508162,52.07541004,45.43137769,51.32095438,52.58181527
Greece,GRC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.61467728,18.86539335,17.934107,18.20056455,19.12695141,18.74760261,19.3327722,19.43872231,20.51751706,20.3440195,17.80449024,19.987243,17.99835805,15.65977806,15.31347061,14.90122233,14.3771178,14.80477643,15.05994684,14.11966778,14.4993252,14.53201854,13.72869388,13.62843825,13.3533528,14.97143833,15.31232053,16.80569042
Grenada,GRD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,10.84707496,10.51534802,11.19900705,10.200152,11.69601961,13.72170695,13.02045361,12.49234199,12.8475029,13.366522,14.17459097,14.4188805,13.44155797,13.30158566,15.32375679,15.27374363,14.88676114,15.45839671,15.85036485,15.5565744,16.1700953,16.64912288,17.36639821,17.90951883,16.51185707,16.61715595,17.00871384,16.71183384,22.84784878,19.42265002,18.8185413,17.5549887,14.72587018,14.7093297,13.34303667,12.3180286,13.39782952,12.81043786,12.32428898,12.15518956,12.71587675,13.43317702,13.64176034,13.09416053,14.54795551,15.14805993
Greenland,GRL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63295873,15.71066153,16.24433206,16.72221526,16.78410752,18.21720942,17.98227505,18.08424492,18.06051859,18.91178514,18.13322723,15.6961946,17.04671163,17.68740706,17.01055293,18.21300677,17.14222827,18.34624939,16.06132551,
Guatemala,GTM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,17.04545719,17.83341483,18.55981424,18.65736107,19.06362476,18.66458508,18.81339682,18.76353686,19.19885493,18.72427072,18.49364766,20.10290839,20.88259024,21.1965466,21.52469297,21.98693312,21.74649823,21.2363286,20.50418583,19.75626378,19.66961976,20.09047152,19.84642414,20.19080078,20.10504818,19.78775975,19.57546383,20.00923083,19.87962571,19.6855446,19.66159254,19.68543907,19.97425176,19.99436828,20.11987319,19.79111628,27.3420735,27.18268952,27.44249661,27.88335509,27.58113724,28.26904536,27.88436382,28.11681614,27.52597452,27.49182654,27.94362123,28.12343712,22.95294843,23.19271653,22.73751094,22.61444112,21.90490978,21.42643238,21.94225744,22.33335204,22.34255528,22.64955053
Guam,GUM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.86154901,28.12303829,31.80730102,29.63823432,31.6262354,31.39310345,31.6872428,32.51822243,34.47225245,34.87765744,35.34353996,33.7883354,32.75488069,29.74565757,30.14559548,31.73894737,32.11865153,32.36418601,30.84325945,30.20134228,31.69761273,25.79837356,25.03457815,18.59673025,20.5652423,20.66666667,22.94930981,26.01438774,25.76123794,25.86641002,17.39546827,20.21249294,16.50618393,23.55219539,24.22228945,21.01256273,22.60927454,21.8489282,20.87276144,19.89892073,20.00122998,20.08263633,19.64927588,18.04961684,17.11392535,16.66919386,22.07167914,23.65893779,24.73909508,24.56999831,24.90272708,26.45387707,26.58774987,25.62806498,24.39212723,24.71873879,29.38292731,26.20719267,26.25976398,28.68922593,38.79608015,50.37000426,
High income,HIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.24800896,26.50336953,26.36209738,26.52779299,25.42972511,24.77682196,24.77747587,24.93165243,25.13232229,25.35088245,25.19081378,25.02627322,23.30742815,23.89100844,24.13148311,23.97871895,23.71078514,23.6230468,22.79042926,22.41192468,22.74062417,23.03291377,22.6043847,22.03405916,22.42410902,
"Hong Kong SAR, China",HKG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.08238349,11.3479853,10.63652502,9.858602385,9.172944434,8.45767903,7.995870559,6.891085054,7.002103091,6.871197442,6.835827987,6.7171725,6.844524385,6.947699229,7.067506488,7.058016579,7.475714668,7.218762443,6.478878505,6.254714375,6.170581955,5.990224653,
Honduras,HND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.07135409,16.66198765,17.84655061,17.99122379,17.81181619,17.42848717,17.13792163,18.90988129,19.59647495,20.06736377,20.05532503,20.45143639,20.48567998,21.75342585,22.90961817,22.46441281,20.77151412,20.33543038,23.56629518,24.53266148,23.68588972,22.52212191,24.96191725,25.09981943,27.17542765,26.55996598,26.20400259,27.91739822,27.07028245,29.23499,31.33093724,29.23446246,30.36254682,30.72200218,31.5413042,31.10096378,31.00890473,30.19584475,29.74401992,30.71155168,29.3809339,27.69506071,27.26238826,27.37165815,26.5378388,26.24004476,26.78488327,26.15666926,25.94977686,26.0219597,25.5871307,25.81421601,26.1135718,25.40931972,24.5107788,25.64997094,25.8278975,26.53892231,26.5924588,27.07672913,25.95015891,26.58045746,26.25433344
Heavily indebted poor countries (HIPC),HPC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,17.68339849,18.57188954,19.75063595,20.12576933,19.48778214,19.69181299,19.23984655,20.07724259,20.77098521,19.17281773,20.79723033,20.81642412,20.28358109,20.35924128,20.88611355,20.59443579,20.5513963,20.85804057,21.64902901,21.33739798,21.9948759,22.26412451,23.18152091,23.5180294,24.06071901,24.16317376,24.70281349,23.26213104,23.66326877,24.90713398,24.74859453,25.60192382,24.95617723,23.62125497,23.50675128,23.8228084,26.22286519,26.00655638,25.23800691,25.53982428,25.87941395
Croatia,HRV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.53167637,25.5015298,26.58759749,24.91630625,24.01762313,24.20885308,23.80873139,22.91298251,23.33381455,24.13790717,23.76682365,23.4299275,22.98686688,22.80870482,22.65233384,21.36025298,21.54159398,21.13784003,20.62472321,20.81666671,20.59577785,20.59126714,20.20218974,19.85701853,19.93040095,20.71035947,19.78745789,19.51472307
Haiti,HTI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.08160535,22.71931324,23.08565561,25.98774133,22.93742269,24.05917451,22.22778247,30.39463453,34.9206144,32.01766841,34.85368827,33.14781529,23.04848687,23.59848955,23.21169288,25.30987235,25.61287002,25.03670077,26.494693,25.2963113,26.7012019,26.22554115,23.53326873,24.59258027,25.37328252,25.68991933,26.56062976,26.05569094,24.44867789,23.70540839,24.13852103,23.38232622,23.32753945,25.52810878,29.34113803
Hungary,HUN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.80554077,25.41211026,27.7903144,28.09543363,27.51775159,27.048551,27.13782982,26.80702534,26.3890439,26.85061183,27.1817758,27.19185371,26.70197046,25.76106945,25.08934882,25.19990382,25.10410432,25.01819953,25.04907847,25.69053886,26.38323124,25.4924908,25.16968087,25.08482206,24.71179425,24.38955358,24.30335971,25.78178472
IBRD only,IBD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,37.90450993,32.23621394,31.50724723,33.93371337,33.67010829,34.18718018,35.56596921,33.52703584,33.02446658,34.52824455,35.75115427,36.87080653,37.11456322,37.70588759,39.9275372,39.82919863,40.3277252,40.24987355,39.15223104,40.28218488,39.0576569,37.4435692,38.16953715,38.20433976,38.01557719,37.01487877,35.95678103,36.12656941,37.14588303,38.63860584,38.5015999,36.20217266,35.37999948,35.79445453,35.97916172,33.79397412,33.90729147,33.96656275,32.88669533,33.61963185,34.51070793,34.2656171,34.82327619,34.82300095,35.70111775,36.28636206,36.90221176,36.59509353,37.23558967,36.01420471,36.47051271,36.78925194,36.54050621,35.72831287,35.15539177,34.86218772,34.01369825,34.26451632,34.91706215,34.04490833,33.62569297,35.31027239,35.85929803
IDA & IBRD total,IBT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,38.20671867,32.58886547,31.74907937,33.83281152,34.34738755,34.78374701,36.00942636,34.15992839,33.76820816,35.26676953,36.07610898,37.46566409,37.82684938,38.77323698,40.75493897,40.26197364,40.82276471,40.84285608,39.73217842,40.95362846,39.78345822,36.59617288,36.76753999,36.77492673,36.55397424,35.79258043,34.74978826,34.79567921,35.78817978,37.21680809,37.15821809,34.93748345,34.42275754,34.74418079,34.94987029,32.94979899,33.14746722,33.21691937,32.10165689,32.80228784,33.68147912,33.36630226,33.77579907,33.82678068,34.76819118,35.38430486,35.96737326,35.70671921,36.33980466,35.00262791,35.56476989,36.03211712,35.75794884,34.95960838,34.38001861,33.93911929,33.15541251,33.50438917,34.25957674,33.4998407,33.11892776,34.75917428,35.29474332
IDA total,IDA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,30.00830041,26.98679356,25.56890855,23.86889775,24.70561165,23.53329976,23.1643684,22.98142627,23.62639399,24.25682896,23.68889561,24.60114151,22.92738542,22.32234593,22.76372982,24.26890398,24.30692233,23.19948796,24.03952809,24.97413882,23.79717391,23.21989845,23.70670697,25.16447932,25.89192489,26.20902879,25.8269168,26.32591114,23.99116044,25.18764403,25.94673014,25.22761097,24.91831608,24.67102428,22.86933871,22.96246879,23.96207599,25.76204197,26.49870352,26.7059941,27.20258022,27.65534388
IDA blend,IDB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,35.3917853,31.57424734,30.58772051,27.86333509,29.51742241,28.27639159,28.08098563,27.56546904,28.25220986,29.13386853,29.98410982,29.75448722,27.11903306,25.7746758,26.57734499,27.68243723,26.4580804,24.21545169,24.60702053,24.86491244,22.94946681,21.23681064,22.82191853,24.95502145,25.50285398,24.49709102,23.67712746,24.68774883,21.84672836,23.92745466,25.55608933,25.22802532,24.25630118,23.6798504,20.75591794,19.37045495,21.0073947,23.22627326,24.52875584,24.23481599,25.61355557,26.11215053
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,41.94831311,40.39014506,36.70986732,33.78820606,36.25428928,36.20734838,37.10764203,39.38494007,41.20477362,39.97996033,39.68049808,40.64204435,41.80083742,43.45578405,44.3289568,45.22777055,43.36006167,41.96907464,47.89350079,47.74533116,43.74956609,44.62761598,46.54105887,46.94355874,46.79914152,48.06074477,47.65212258,42.77586634,43.91342343,43.59374442,42.63567744,41.92834213,40.0478624,39.30844398,39.3791548,39.72973745,38.951768,38.23839372,39.84495965,41.42929595
IDA only,IDX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0697047,20.11473031,20.81684074,19.60674827,20.51496684,20.12192268,19.98113267,20.10375085,21.95546661,22.88120296,22.54942263,23.64283154,24.97801532,24.26127398,24.43448203,24.23285737,25.26027252,26.11870699,27.48587239,27.42330102,27.50862604,25.41823688,26.05177213,26.27503546,25.21931058,25.53759973,25.61844453,24.7747868,25.86583424,26.10363557,27.77370923,28.02064167,28.4685944,28.35967476,28.78332591
Isle of Man,IMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.234801707,9.012033149,8.257548735,8.706772725,7.9069983,7.431955871,8.021557795,7.593255829,8.88444589,,
India,IND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.83434345,21.43484397,22.05260014,21.87947583,20.95528854,21.65510507,21.38661717,20.08944288,20.62711566,21.41748463,21.72930929,22.39200791,22.40800259,21.34823029,22.6756934,23.20125208,24.48052342,24.40026254,25.32441961,25.99220623,25.3362459,26.10291921,26.14980479,26.29884329,26.73913865,26.62907122,26.73083582,26.69923652,26.71158382,27.55099348,27.4536955,26.44172018,26.79274327,26.78155428,27.62820125,28.59980942,27.91227037,27.83703076,27.30303785,26.51929335,27.32582838,26.48777734,27.66065416,27.47410712,29.21910631,29.53376419,30.92723994,30.90323825,31.13671924,31.12137211,30.72507823,30.16167976,29.39852769,28.40489956,27.6564012,27.34739148,26.61899994,26.50001665,26.4120919,24.59147531,25.02025424,26.07134929,25.62080669
Not classified,INX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.93794123,28.29292283,29.69547193,31.2887409,31.37096419,31.50132261,34.0831219,35.10525023,32.25899428,30.76609246,30.03419212,30.0803732,28.52657244,25.92554979,25.61138421,23.33959176,24.03664738,23.94334135,23.87491411,24.30568058,38.15221268,36.90441258,35.93553711,36.74900479,35.43093466,37.50449021,37.79180925,41.0525833
"Iran, Islamic Rep.",IRN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.74757522,27.82821472,29.54496024,30.86295178,31.40205583,32.82712924,33.56323089,35.18549836,36.30294548,38.53898256,40.58258388,43.13483658,43.39490363,53.64564154,62.3233342,56.73268549,57.24302288,53.29131527,45.68279439,45.75337475,35.1535961,34.72086644,40.53818945,38.05908434,34.43981847,30.55544573,24.90974033,24.9787619,24.80721348,26.14508954,32.79981982,33.39410377,33.54157415,42.02935024,43.3701571,39.44042389,42.08253625,38.71144368,32.50355341,37.45888618,40.30591016,39.91726198,45.50293488,45.05994955,47.47047248,49.63724905,48.25990087,48.23566314,47.66878878,43.0965173,44.20937942,46.23228857,42.09416321,42.77886847,39.22822805,32.17473965,34.36750777,36.22932632,36.93284806,33.29714526,36.14055614,38.01373475,40.21873279
Iraq,IRQ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,46.67955534,46.13665984,46.06195068,50.27078454,44.26433005,51.79398148,70.37254844,68.07236494,70.78199504,69.07923936,68.94684338,75.31073143,73.96754741,52.50068301,49.37906518,47.34490135,44.88931956,43.82086092,37.74911275,42.01818182,41.85630037,40.55194312,72.25233118,51.04943041,52.23206994,57.8582601,55.88644282,64.8653587,58.44651082,75.02027543,70.14708849,79.57410682,84.79597915,77.41957755,74.15785642,70.8382338,61.83506076,63.6084345,61.44419192,60.10771063,62.78885842,51.98979242,55.79349515,62.54802879,60.57698851,57.69152679,55.30759638,45.34028882,46.18250206,51.32968146,54.16994275,53.10940328,39.90409712,53.73313905,62.74905988
Iceland,ISL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9160645,21.3152838,25.61640435,24.53999594,22.71174626,22.8576114,24.4555514,22.1813101,21.24982806,21.54353573,20.48971112,22.01742522,19.89426202,22.88623198,19.63197132,22.00612608,22.39728647,21.0673168,21.08294923,20.77708365,20.0610156,19.57785134,19.5426541,19.80397119,19.49935942,20.11876769,20.3625306,21.34000562
Israel,ISR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.56541557,23.98703624,24.27250792,23.70289563,22.94824286,23.05213189,21.70480058,21.43099854,21.17731498,20.45585396,21.20037496,21.47305521,21.77869745,21.27533275,20.46007289,20.70914873,20.03661435,20.39476983,20.5112808,19.82426555,19.82274245,18.97351387,18.38609253,18.61330645,18.63429673,18.14044581,17.17212049,
Italy,ITA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.06184828,27.15676164,26.68768393,26.37847859,26.37498112,26.36108197,25.92161551,25.5248443,25.26445615,24.6817873,24.30930843,24.12080542,24.02951019,23.47936449,23.41895961,23.27159113,23.40095247,23.77192462,23.60137642,21.88480005,21.86576084,21.74970363,21.3450699,21.17245852,20.79842911,20.85638428,21.21794438,21.30040502,21.45015172,21.52700987,21.56098792,22.70106754,23.03198129
Jamaica,JAM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.44933025,28.16804599,27.46162632,25.48513798,24.31178316,22.96931239,22.95248745,22.56354482,22.31730126,21.32290593,21.49253457,22.25833961,21.9006506,21.22011485,21.31539962,19.68812284,18.09085934,17.98633045,18.24902354,17.99386056,18.09906598,18.36515114,19.26603791,19.11207194,19.43705228,20.34859028,19.25358445,20.39123954,20.9347128,19.92208154
Jordan,JOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,17.69374416,18.42553191,15.24822695,21.55688623,18.7900641,17.55691769,16.35012386,18.46590909,22.25088681,16.25615764,20.76164258,19.41114245,19.81460023,20.18106375,21.64885496,21.95038201,24.70661328,25.51966547,24.07925669,25.02487302,22.07449508,22.99486722,22.94572965,21.01208716,22.88600289,23.41458115,21.71061528,23.06115666,22.95077747,23.98044661,23.87426559,21.37185439,21.71763378,21.54800528,21.22596611,21.4363112,21.46078539,22.78186635,23.03595391,24.7957582,24.9215739,24.84965435,27.54445113,29.64498574,27.75934497,26.26682864,26.79466943,25.80780431,25.64066059,25.50879656,25.23280626,24.66931196,24.51396985,24.07783293,24.11168803,23.61680042,23.93213559,24.4570963
Japan,JPN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.55387294,34.31644311,34.28595862,33.92870218,33.37699307,32.87231482,32.51358706,30.9812267,30.22260008,30.07892076,29.96693054,29.87170704,29.66557181,29.59729581,28.78297644,27.11121222,28.33597017,26.70143607,26.56264143,26.65074506,27.31362673,28.58371142,28.62994765,28.88242601,29.01400769,28.80408481,28.99354533,28.79580647,
Kazakhstan,KAZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.97180763,36.98964419,38.69871877,29.99769274,25.58776456,25.60638223,29.31463104,32.96666533,37.77582967,36.14182986,35.81093211,35.07526591,35.35184195,37.62801815,39.35645575,37.73089748,40.25024558,38.43148085,40.60242212,37.2660881,36.30285333,33.69881564,33.20942583,30.85478739,31.97979036,32.3252253,33.4962004,33.02879591,33.09779715,35.2669296,34.54168979
Kenya,KEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,16.88990021,17.13806951,15.42865885,13.97900249,15.47239128,16.66667134,16.2803539,17.46706043,17.66117686,18.04358261,17.97226976,18.28730674,18.68057401,18.64397131,18.32280569,17.88668839,16.35731632,15.86698478,17.4325155,17.32039954,17.77777897,17.38906089,17.30958123,16.90869206,16.42914931,16.74073222,16.18045942,15.92975682,16.75328212,16.36991129,16.32579272,17.00351087,15.84607073,14.36701967,14.55205709,13.55651793,16.39205347,15.92638317,15.54216332,14.91530256,15.01585603,15.30962409,15.45356118,15.62315004,16.20507734,17.01262604,19.38410594,19.30216808,18.58277173,18.38662467,18.57467277,19.66290083,19.26155256,19.08025911,19.0360328,18.8940457,18.16215929,17.50350921,17.31314613,16.93054523,17.40028763,17.15243578,17.65622358
Kyrgyz Republic,KGZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.10981308,33.82486486,36.06286254,30.5171158,23.88345314,18.1095193,17.02828717,21.05925887,20.76129123,23.12502318,29.19961994,26.83248899,21.31370312,20.24326767,21.68936955,19.96745267,17.55446612,16.68229999,20.4289121,23.63572933,26.26527379,27.44908809,22.25712973,24.84359467,23.88822892,25.07806232,26.546424,27.30809347,27.47851368,28.48952201,29.20203921,25.69772181,24.03936028
Cambodia,KHM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.64624299,13.72271556,14.26204476,14.9885658,16.38573699,16.70908181,18.03982643,21.85665448,22.28735278,24.253861,24.98565248,25.64542844,24.99143036,26.18317012,24.94428584,22.37178985,21.66174196,21.86862448,22.1418106,22.97645491,24.06765417,25.60686085,27.67957211,29.45196275,30.84892761,32.28939312,34.22605072,34.56006067,36.83478442,37.66749798
Kiribati,KIR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,53.67088608,45.1426773,5.710810811,6.239473684,6.1,6.335714286,3.470833333,4.297826087,4.961702128,4.756862745,3.489473684,3.942857143,4.210909091,11.19590164,9.039076923,9.556956522,8.6684,8.684868421,8.226941176,7.623296703,10.39384615,11.59626168,10.49336207,10.45393443,9.197289682,8.829175906,7.945189143,6.748597447,9.951500082,10.49912965,10.89925127,10.33401496,11.92573526,12.9009366,13.67917626,14.516653,14.5388414,15.30036034,15.48002469,12.85743902,11.10771863,9.491150794,9.974728682,,
St. Kitts and Nevis,KNA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,20.44281671,17.53202967,17.40416693,18.91906514,17.28937729,18.76776027,19.11238063,17.39849003,16.57547044,18.16352558,18.79574852,22.86657945,22.3624471,23.97204228,22.52040439,22.04444988,21.21352543,19.49104689,20.7960681,20.26174236,19.43355896,20.65953413,22.47813916,26.84273456,30.56503112,28.619539,24.35023434,22.70299497,22.24982233,23.15163916,23.23448339,21.94053377,23.22752035,22.54463649,20.93955569,18.66656496,19.70434591,21.35485475,22.74264706,24.5577489,26.29697637,24.60991371,25.37058953,23.19729002,22.59323317,20.85762505
"Korea, Rep.",KOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.32693077,17.89857474,17.90106586,18.07135969,19.34568068,23.28602357,23.0559985,23.34043849,24.07702759,24.59890631,24.79796896,23.33042467,24.87756871,27.62469922,26.61100569,26.6853826,27.64081588,28.4639485,30.2112942,31.5585622,32.08022132,31.27252375,31.68245279,32.97968129,34.5128532,33.9458775,34.87480798,35.94773283,36.59023239,36.17361211,36.32183897,37.14771997,35.88131907,36.21407742,36.24273611,36.49125561,35.44805561,35.39646916,35.30828329,34.66586525,34.75531678,33.2209652,32.81274988,33.11125973,34.73483971,34.15033175,33.517273,33.45375008,32.51021797,32.90536001,34.11677597,34.45096726,34.13469264,34.44782919,34.09167237,34.14993567,34.29779968,34.76630854,34.04580231,32.67914892,32.5381602,32.44592495,31.75751815
Kuwait,KWT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.06538248,72.70570141,74.81214967,73.09873441,70.54892632,55.93633334,52.13503269,55.6192159,60.32072893,58.38019059,45.42635665,,
Latin America & Caribbean (excluding high income),LAC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,32.23797505,32.13141616,30.99988949,31.68089962,32.48879066,31.94921726,32.65156327,32.40456882,32.26379725,33.51138849,33.48653196,33.92620014,34.46211395,34.46440806,34.23875307,33.35987168,32.93812749,34.63505329,34.84023259,35.56397701,34.88548107,35.07756954,35.12746535,36.2035451,36.15931093,30.9740372,29.46392153,29.75090482,32.34452608,31.56700617,26.4825481,26.46719321,26.91480966,26.62199519,27.52497025,28.17361384,27.99935365,28.52423883,28.04130716,28.85331281,28.602792,28.92192809,28.18186714,28.19624868,26.2034417,26.87468393,27.18216308,26.88832067,25.91274017,25.35935098,24.38272481,23.58832514,23.66816337,24.54318434,24.39531318,24.28782574,25.44487115,26.16681323
Lao PDR,LAO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.42781631,14.3813264,16.58354174,17.53343221,17.44479471,17.7559143,18.76118629,20.6120582,20.62511287,22.26196211,22.46983672,16.4770694,16.99371479,18.38268973,20.12014415,19.35950977,23.22878956,26.17545125,25.39302052,26.94972317,25.16309379,30.46602109,30.81597019,32.43664467,30.42770755,28.81500054,27.69334425,28.75950464,30.9124754,31.53319249,31.53138199,32.41636783,34.12997772,33.55454104
Lebanon,LBN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.63038218,22.82926066,22.62990249,22.61620347,22.2342521,22.30642256,22.27216495,23.68350606,21.22945506,19.96541122,20.43071372,19.11540593,18.31213873,14.57516638,14.76003823,15.00815138,15.50987735,16.21200383,15.43951679,13.80937621,14.50621607,15.48551974,16.34379623,16.20941013,15.70518464,15.95390381,14.92687978,13.80560238,12.49911818,6.638166395,2.758632074,
Liberia,LBR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24715103,4.186181015,3.243096009,4.149037433,7.726989967,7.218187566,7.703261841,7.929315368,7.094959444,5.009739819,4.999614615,8.300116764,14.58892598,19.51825415,18.55481,16.82484548,13.770442,15.44165143,16.92386495,16.98960702,17.70799996,18.23881448,21.39439921
Libya,LBY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.83038598,70.89381321,76.64251376,80.97429439,86.66955501,84.72750767,85.92039285,73.79725447,75.74498699,53.8989087,73.73692992,65.12375891,46.76927755,34.82896933,26.07707627,38.98001611,49.67675801,48.30346309,10.36227996,79.96087499,80.30803163
St. Lucia,LCA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.57183088,13.33867027,12.93315548,13.19410657,11.70047971,11.07306475,10.88246199,10.23736225,9.982426796,10.86381801,11.01117795,10.89202575,9.877387876,8.667739596,11.36763412,12.32480729,10.48501837
